CR1	2	Any process that activates or increases the frequency, rate or extent of serine-type endopeptidase activity.
CR1L	1	Any process that modulates the frequency, rate or extent of complement-dependent cytotoxicity." [GO_REF
CD34	1	Any process that activates or increases the frequency, rate or extent of vasculogenesis.
SYT14	6	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
HHAT	13	Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor).
NBPF3	6	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
USP48	1	Catalysis of the thiol-dependent hydrolysis of a peptide bond formed by the C-terminal glycine of ubiquitin and another protein.
HLX	1	The process in which the anatomical structures of the digestive tract are generated and organized during embryonic development. The digestive tract is the anatomical structure through which food passes and is processed.
HSPG2	6	The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate.
CELA3B	2	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
CAPN8	2	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
DNAH14	1	Interacting selectively and non-covalently with a light chain of the dynein complex.
EPHX1	5	The chemical reactions and pathways involving epoxides, compounds in which an oxygen atom is directly attached to two adjacent or non-adjacent carbon atoms of a carbon chain or ring system; thus cyclic ethers." [CHEBI
TMEM63A	2	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
PARP1	1	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ITPKB	2	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus.
CDC42BPA	4	Any of the various filamentous elements that form the internal framework of cells, and typically remain after treatment of the cells with mild detergent to remove membrane constituents and soluble components of the cytoplasm. The term embraces intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles.
PRSS38	1	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
OBSCN	4	Interacting selectively and non-covalently with phosphatidylinositol-4-phosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' position.
COG2	3	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the Golgi apparatus.
AGT	1	Any process that decreases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins.
CAPN9	3	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
DISC1	6	Any process that activates or increases the frequency, rate or extent of ubiquitin-dependent protein catabolic process.
HEATR1	1	A large ribonucleoprotein complex considered to be the earliest preribosomal complex. In S. cerevisiae, it has a size of 90S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins.
ACTN2	2	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
ASAP3	1	Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane.
E2F2	1	Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).
FMN2	13	The aggregation, arrangement and bonding together of a set of components to form a formin-nucleated actin cable. A formin-nucleated actin cable is an actin filament bundle that consists of short filaments organized into bundles of uniform polarity, and is nucleated by formins.
EXO1	3	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
MYOM3	1	The myofibril assembly process that results in the organization of muscle actomyosin into sarcomeres. The sarcomere is the repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs.
GRHL3	4	Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II.
OR2B11	1	Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell.
OR2G2	1	Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell.
