Symbol	ID	Name	Synonyms	Chromosome	Category
CCR7	1236	chemokine (C-C motif) receptor 7	BLR2|CD197|CDw197|CMKBR7|EBI1	17	Cytokine_Receptors
CCR8	1237	chemokine (C-C motif) receptor 8	CDw198|CKR-L1|CKRL1|CMKBR8|CMKBRL2|CY6|GPR-CY6|MGC129966|MGC129973|TER1	3	Cytokine_Receptors
CCR9	10803	chemokine (C-C motif) receptor 9	CDw199|GPR-9-6|GPR28	3	Cytokine_Receptors
CCRL1	51554	chemokine (C-C motif) receptor-like 1	CC-CKR-11|CCBP2|CCR10|CCR11|CCX-CKR|CKR-11|PPR1|VSHK1	3	Cytokine_Receptors
CCRL2	9034	chemokine (C-C motif) receptor-like 2	CKRX|CRAM-A|CRAM-B|FLJ55815|HCR|MGC116710|MGC34104	3	Cytokine_Receptors
CD40	958	"CD40 molecule, TNF receptor superfamily member 5"	Bp50|CDW40|MGC9013|TNFRSF5|p50	20	Cytokine_Receptors
CMKLR1	1240	chemokine-like receptor 1	CHEMERINR|ChemR23|DEZ|MGC126105|MGC126106	12	Cytokine_Receptors
CNTFR	1271	ciliary neurotrophic factor receptor	MGC1774	9	Cytokine_Receptors
CRHR1	1394	corticotropin releasing hormone receptor 1	CRF-R|CRF1|CRFR1|CRH-R1h|CRHR|CRHR1f	17	Cytokine_Receptors
CRHR2	1395	corticotropin releasing hormone receptor 2	CRFR2	7	Cytokine_Receptors
CRIM1	51232	cysteine rich transmembrane BMP regulator 1 (chordin-like)	MGC138194|S52	2	Cytokine_Receptors
CRLF1	9244	cytokine receptor-like factor 1	CISS|CISS1|CLF|CLF-1|NR6	19	Cytokine_Receptors
CRLF2	64109	cytokine receptor-like factor 2	CRL2|CRLF2Y|TSLPR	X|Y	Cytokine_Receptors
CRLF3	51379	cytokine receptor-like factor 3	CREME9|CYTOR4|FRWS|MGC20661	17	Cytokine_Receptors
CSF1R	1436	colony stimulating factor 1 receptor	C-FMS|CD115|CSFR|FIM2|FMS	5	Cytokine_Receptors
CSF2RA	1438	"colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)"	CD116|CDw116|CSF2R|CSF2RAX|CSF2RAY|CSF2RX|CSF2RY|GM-CSF-R-alpha|GMCSFR|GMR|MGC3848|MGC4838	X|Y	Cytokine_Receptors
CSF2RB	1439	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"	CD131|CDw131|IL3RB|IL5RB	22	Cytokine_Receptors
CSF3R	1441	colony stimulating factor 3 receptor (granulocyte)	CD114|GCSFR	1	Cytokine_Receptors
CX3CR1	1524	chemokine (C-X3-C motif) receptor 1	CCRL1|CMKBRL1|CMKDR1|GPR13|GPRV28|V28	3	Cytokine_Receptors
CXCR3	2833	chemokine (C-X-C motif) receptor 3	CD182|CD183|CKR-L2|CMKAR3|GPR9|IP10-R|Mig-R|MigR	X	Cytokine_Receptors
CXCR4	7852	chemokine (C-X-C motif) receptor 4	CD184|D2S201E|FB22|HM89|HSY3RR|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM	2	Cytokine_Receptors
CXCR5	643	chemokine (C-X-C motif) receptor 5	BLR1|CD185|MDR15|MGC117347	11	Cytokine_Receptors
CXCR6	10663	chemokine (C-X-C motif) receptor 6	BONZO|CD186|STRL33|TYMSTR	3	Cytokine_Receptors
CXCR7	57007	chemokine (C-X-C motif) receptor 7	CMKOR1|GPR159|RDC1	2	Cytokine_Receptors
CYSLTR1	10800	cysteinyl leukotriene receptor 1	CYSLT1|CYSLT1R|CYSLTR|HG55|HMTMF81|MGC46139	X	Cytokine_Receptors
CYSLTR2	57105	cysteinyl leukotriene receptor 2	CYSLT2|CYSLT2R|GPCR|HG57|HPN321|KPG_011|PSEC0146|hGPCR21	13	Cytokine_Receptors
DARC	2532	"Duffy blood group, chemokine receptor"	CCBP1|CD234|Dfy|FY|GPD|GpFy|WBCQ1	1	Cytokine_Receptors
EDNRA	1909	endothelin receptor type A	ETA|ETRA	4	Cytokine_Receptors
EDNRB	1910	endothelin receptor type B	ABCDS|ETB|ETBR|ETRB|HSCR|HSCR2	13	Cytokine_Receptors
EGFR	1956	"epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)"	ERBB|ERBB1|HER1|PIG61|mENA	7	Cytokine_Receptors
ENG	2022	endoglin	CD105|END|FLJ41744|HHT1|ORW|ORW1	9	Cytokine_Receptors
EPOR	2057	erythropoietin receptor	MGC138358	19	Cytokine_Receptors
ESR1	2099	estrogen receptor 1	DKFZp686N23123|ER|ESR|ESRA|Era|NR3A1	6	Cytokine_Receptors
ESR2	2100	estrogen receptor 2 (ER beta)	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	14	Cytokine_Receptors
ESRRA	2101	estrogen-related receptor alpha	ERR1|ERRa|ERRalpha|ESRL1|NR3B1	11	Cytokine_Receptors
ESRRB	2103	estrogen-related receptor beta	DFNB35|ERR2|ERRb|ERRbeta|ERRbeta-2|ESRL2|NR3B2	14	Cytokine_Receptors
ESRRG	2104	estrogen-related receptor gamma	DKFZp781L1617|ERR3|FLJ16023|KIAA0832|NR3B3	1	Cytokine_Receptors
FGFR1	2260	fibroblast growth factor receptor 1	BFGFR|CD331|CEK|FGFBR|FLG|FLJ99988|FLT2|HBGFR|KAL2|N-SAM|OGD	8	Cytokine_Receptors
FGFR2	2263	fibroblast growth factor receptor 2	BEK|BFR-1|CD332|CEK3|CFD1|ECT1|FLJ98662|JWS|K-SAM|KGFR|TK14|TK25	10	Cytokine_Receptors
FGFR3	2261	fibroblast growth factor receptor 3	ACH|CD333|CEK2|HSFGFR3EX|JTK4	4	Cytokine_Receptors
FGFR4	2264	fibroblast growth factor receptor 4	CD334|JTK2|MGC20292|TKF	5	Cytokine_Receptors
FGFRL1	53834	fibroblast growth factor receptor-like 1	FGFR5|FHFR	4	Cytokine_Receptors
FLT1	2321	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	FLT|VEGFR1	13	Cytokine_Receptors
FLT3	2322	fms-related tyrosine kinase 3	CD135|FLK2|STK1	13	Cytokine_Receptors
FLT4	2324	fms-related tyrosine kinase 4	FLT41|LMPH1A|PCL|VEGFR3	5	Cytokine_Receptors
FPR1	2357	formyl peptide receptor 1	FMLP|FPR	19	Cytokine_Receptors
FPR2	2358	formyl peptide receptor 2	ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R	19	Cytokine_Receptors
FPR2	2358	formyl peptide receptor 2	ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R	19	Cytokine_Receptors
FSHR	2492	follicle stimulating hormone receptor	FSHRO|LGR1|MGC141667|MGC141668|ODG1	2	Cytokine_Receptors
GALR2	8811	galanin receptor 2	GALNR2|MGC125983|MGC125984	17	Cytokine_Receptors
GALR3	8484	galanin receptor 3	-	22	Cytokine_Receptors
GCGR	2642	glucagon receptor	GGR|MGC138246	17	Cytokine_Receptors
GHR	2690	growth hormone receptor	GHBP	5	Cytokine_Receptors
GHRHR	2692	growth hormone releasing hormone receptor	GHRFR|GHRHRpsv|GRFR	7	Cytokine_Receptors
GHSR	2693	growth hormone secretagogue receptor	-	3	Cytokine_Receptors
GIPR	2696	gastric inhibitory polypeptide receptor	MGC126722	19	Cytokine_Receptors
GLP1R	2740	glucagon-like peptide 1 receptor	MGC138331	6	Cytokine_Receptors
GLP2R	9340	glucagon-like peptide 2 receptor	-	17	Cytokine_Receptors
GNRHR	2798	gonadotropin-releasing hormone receptor	GNRHR1|GRHR|LHRHR|LRHR	4	Cytokine_Receptors
GPER	2852	G protein-coupled estrogen receptor 1	CEPR|CMKRL2|DRY12|FEG-1|GPCR-Br|GPR30|LERGU|LERGU2|LyGPR|MGC99678	7	Cytokine_Receptors
GPR17	2840	G protein-coupled receptor 17	DKFZp686M18273	2	Cytokine_Receptors
GPR32	2854	G protein-coupled receptor 32	-	19	Cytokine_Receptors
GPR33	2856	G protein-coupled receptor 33 (gene/pseudogene)	-	14	Cytokine_Receptors
GPR44	11251	G protein-coupled receptor 44	CD294|CRTH2|DP2	11	Cytokine_Receptors
GPR77	27202	G protein-coupled receptor 77	C5L2|GPF77	19	Cytokine_Receptors
HNF4A	3172	"hepatocyte nuclear factor 4, alpha"	FLJ39654|HNF4|HNF4a7|HNF4a8|HNF4a9|HNF4alpha|MODY|MODY1|NR2A1|NR2A21|TCF|TCF14	20	Cytokine_Receptors
HNF4G	3174	"hepatocyte nuclear factor 4, gamma"	NR2A2|NR2A3	8	Cytokine_Receptors
HTR3A	3359	5-hydroxytryptamine (serotonin) receptor 3A	5-HT-3|5-HT3A|5-HT3R|5HT3R|HTR3	11	Cytokine_Receptors
HTR3B	9177	5-hydroxytryptamine (serotonin) receptor 3B	5-HT3B	11	Cytokine_Receptors
HTR3C	170572	"5-hydroxytryptamine (serotonin) receptor 3, family member C"	-	3	Cytokine_Receptors
HTR3D	200909	5-hydroxytryptamine (serotonin) receptor 3 family member D	MGC119636|MGC119637	3	Cytokine_Receptors
HTR3E	285242	"5-hydroxytryptamine (serotonin) receptor 3, family member E"	5-HT3c1|MGC120035|MGC120036|MGC120037	3	Cytokine_Receptors
IFNAR1	3454	"interferon (alpha, beta and omega) receptor 1"	AVP|IFN-alpha-REC|IFNAR|IFNBR|IFRC	21	Cytokine_Receptors
IFNAR2	3455	"interferon (alpha, beta and omega) receptor 2"	IFN-R|IFN-alpha-REC|IFNABR|IFNARB	21	Cytokine_Receptors
IFNGR1	3459	interferon gamma receptor 1	CD119|FLJ45734|IFNGR	6	Cytokine_Receptors
IFNGR2	3460	interferon gamma receptor 2 (interferon gamma transducer 1)	AF-1|IFGR2|IFNGT1	21	Cytokine_Receptors
IGF1R	3480	insulin-like growth factor 1 receptor	CD221|IGFIR|IGFR|JTK13|MGC142170|MGC142172|MGC18216	15	Cytokine_Receptors
IGF2R	3482	insulin-like growth factor 2 receptor	CD222|CIMPR|M6P-R|MPR1|MPRI	6	Cytokine_Receptors
IL10RA	3587	"interleukin 10 receptor, alpha"	CDW210A|HIL-10R|IL-10R1|IL10R	11	Cytokine_Receptors
IL10RB	3588	"interleukin 10 receptor, beta"	CDW210B|CRF2-4|CRFB4|D21S58|D21S66|IL-10R2	21	Cytokine_Receptors
IL11RA	3590	"interleukin 11 receptor, alpha"	MGC2146	9	Cytokine_Receptors
IL11RB	3591	"interleukin 11 receptor, beta"	-	-	Cytokine_Receptors
IL12RB1	3594	"interleukin 12 receptor, beta 1"	CD212|IL-12R-BETA1|IL12RB|MGC34454	19	Cytokine_Receptors
IL12RB2	3595	"interleukin 12 receptor, beta 2"	-	1	Cytokine_Receptors
IL13RA1	3597	"interleukin 13 receptor, alpha 1"	CD213A1|IL-13Ra|NR4	X	Cytokine_Receptors
IL13RA2	3598	"interleukin 13 receptor, alpha 2"	CD213A2|CT19|IL-13R|IL13BP	X	Cytokine_Receptors
IL15RA	3601	"interleukin 15 receptor, alpha"	MGC104179	10	Cytokine_Receptors
IL15RB	3602	"interleukin 15 receptor, beta"	-	-	Cytokine_Receptors
IL17RA	23765	interleukin 17 receptor A	CD217|CDw217|IL-17RA|IL17R|MGC10262|hIL-17R	22	Cytokine_Receptors
IL17RB	55540	interleukin 17 receptor B	CRL4|EVI27|IL17BR|IL17RH1|MGC5245	3	Cytokine_Receptors
IL17RC	84818	interleukin 17 receptor C	FLJ95963|FLJ96005|IL17-RL|IL17RL|MGC10763	3	Cytokine_Receptors
IL17RD	54756	interleukin 17 receptor D	DKFZp434N1928|FLJ35755|IL-17RD|IL17RLM|MGC133309|SEF	3	Cytokine_Receptors
IL17RE	132014	interleukin 17 receptor E	FLJ23658|MGC71884	3	Cytokine_Receptors
IL18R1	8809	interleukin 18 receptor 1	CD218a|CDw218a|IL-1Rrp|IL18RA|IL1RRP	2	Cytokine_Receptors
IL18RAP	8807	interleukin 18 receptor accessory protein	ACPL|CD218b|CDw218b|IL18RB|MGC120589|MGC120590	2	Cytokine_Receptors
IL1R1	3554	"interleukin 1 receptor, type I"	CD121A|D2S1473|IL-1R-alpha|IL1R|IL1RA|P80	2	Cytokine_Receptors
IL1R2	7850	"interleukin 1 receptor, type II"	CD121b|IL1RB|MGC47725	2	Cytokine_Receptors
IL1RAP	3556	interleukin 1 receptor accessory protein	C3orf13|FLJ37788|IL-1RAcP|IL1R3	3	Cytokine_Receptors
IL1RL1	9173	interleukin 1 receptor-like 1	DER4|FIT-1|MGC32623|ST2|ST2L|ST2V|T1	2	Cytokine_Receptors
IL1RL2	8808	interleukin 1 receptor-like 2	IL1R-rp2|IL1RRP2	2	Cytokine_Receptors
IL20RA	53832	"interleukin 20 receptor, alpha"	FLJ40993|IL-20R1|ZCYTOR7	6	Cytokine_Receptors
IL20RB	53833	interleukin 20 receptor beta	DIRS1|FNDC6|IL-20R2|MGC34923	3	Cytokine_Receptors
IL21R	50615	interleukin 21 receptor	MGC10967|NILR	16	Cytokine_Receptors
IL22RA1	58985	"interleukin 22 receptor, alpha 1"	CRF2-9|IL22R|IL22R1	1	Cytokine_Receptors
IL22RA2	116379	"interleukin 22 receptor, alpha 2"	CRF2-10|CRF2-S1|CRF2X|IL-22BP|MGC150509|MGC150510	6	Cytokine_Receptors
IL23R	149233	interleukin 23 receptor	-	1	Cytokine_Receptors
IL27RA	9466	"interleukin 27 receptor, alpha"	CRL1|IL27R|TCCR|WSX1|zcytor1	19	Cytokine_Receptors
IL28RA	163702	"interleukin 28 receptor, alpha (interferon, lambda receptor)"	CRF2/12|IFNLR|IFNLR1|IL-28R1|LICR2	1	Cytokine_Receptors
IL2RA	3559	"interleukin 2 receptor, alpha"	CD25|IDDM10|IL2R|TCGFR	10	Cytokine_Receptors
IL2RB	3560	"interleukin 2 receptor, beta"	CD122|P70-75	22	Cytokine_Receptors
IL2RG	3561	"interleukin 2 receptor, gamma (severe combined immunodeficiency)"	CD132|IMD4|SCIDX|SCIDX1	X	Cytokine_Receptors
IL31RA	133396	interleukin 31 receptor A	CRL|CRL3|GLM-R|GLMR|GPL|IL-31RA|MGC125346|PRO21384	5	Cytokine_Receptors
IL3RA	3563	"interleukin 3 receptor, alpha (low affinity)"	CD123|IL3R|IL3RAY|IL3RX|IL3RY|MGC34174|hIL-3Ra	X|Y	Cytokine_Receptors
IL4R	3566	interleukin 4 receptor	CD124|IL4RA	16	Cytokine_Receptors
IL5RA	3568	"interleukin 5 receptor, alpha"	CD125|CDw125|HSIL5R3|IL5R|MGC26560	3	Cytokine_Receptors
IL6R	3570	interleukin 6 receptor	CD126|IL-6R-1|IL-6R-alpha|IL6RA|MGC104991	1	Cytokine_Receptors
IL7R	3575	interleukin 7 receptor	CD127|CDW127|IL-7R-alpha|IL7RA|ILRA	5	Cytokine_Receptors
IL8RA	3577	"interleukin 8 receptor, alpha"	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|CXCR1|IL8R1|IL8RBA	2	Cytokine_Receptors
IL8RB	3579	"interleukin 8 receptor, beta"	CD182|CDw128b|CMKAR2|CXCR2|IL8R2|IL8RA	2	Cytokine_Receptors
IL9R	3581	interleukin 9 receptor	CD129	X|Y	Cytokine_Receptors
INSR	3643	insulin receptor	CD220|HHF5	19	Cytokine_Receptors
KDR	3791	kinase insert domain receptor (a type III receptor tyrosine kinase)	CD309|FLK1|VEGFR|VEGFR2	4	Cytokine_Receptors
LEPR	3953	leptin receptor	CD295|OBR	1	Cytokine_Receptors
LGR4	55366	leucine-rich repeat-containing G protein-coupled receptor 4	GPR48	11	Cytokine_Receptors
LGR5	8549	leucine-rich repeat-containing G protein-coupled receptor 5	FEX|GPR49|GPR67|GRP49|HG38|MGC117008	12	Cytokine_Receptors
LGR6	59352	leucine-rich repeat-containing G protein-coupled receptor 6	FLJ14471|GPCR|VTS20631	1	Cytokine_Receptors
LHCGR	3973	luteinizing hormone/choriogonadotropin receptor	FLJ41504|LCGR|LGR2|LH/CG-R|LH/CGR|LHR|LHRHR|LSH-R	2	Cytokine_Receptors
LIFR	3977	leukemia inhibitory factor receptor alpha	CD118|FLJ98106|FLJ99923|LIF-R|SJS2|STWS|SWS	5	Cytokine_Receptors
LTB4R	1241	leukotriene B4 receptor	BLT1|BLTR|CMKRL1|GPR16|LTB4R1|LTBR1|P2RY7|P2Y7	14	Cytokine_Receptors
LTB4R2	56413	leukotriene B4 receptor 2	BLT2|BLTR2|JULF2|KPG_004|NOP9	14	Cytokine_Receptors
LTBR	4055	"lymphotoxin beta receptor (TNFR superfamily, member 3)"	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFRSF3	12	Cytokine_Receptors
MC1R	4157	melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor)	MGC14337|MSH-R|SHEP2	16	Cytokine_Receptors
MC2R	4158	melanocortin 2 receptor (adrenocorticotropic hormone)	ACTHR|MGC125798	18	Cytokine_Receptors
MC3R	4159	melanocortin 3 receptor	BMIQ9|MC3|MC3-R|OB20|OQTL	20	Cytokine_Receptors
MC4R	4160	melanocortin 4 receptor	MGC126851|MGC138197	18	Cytokine_Receptors
MCHR1	2847	melanin-concentrating hormone receptor 1	GPR24|MCH1R|MGC32129|SLC1	22	Cytokine_Receptors
MCHR2	84539	melanin-concentrating hormone receptor 2	GPR145|MCH2|MCH2R|SLT	6	Cytokine_Receptors
MET	4233	met proto-oncogene (hepatocyte growth factor receptor)	AUTS9|HGFR|RCCP2|c-Met	7	Cytokine_Receptors
MLNR	2862	motilin receptor	GPR38|MTLR1	13	Cytokine_Receptors
MPL	4352	myeloproliferative leukemia virus oncogene	C-MPL|CD110|MPLV|TPOR	1	Cytokine_Receptors
MTNR1A	4543	melatonin receptor 1A	MEL-1A-R|MT1	4	Cytokine_Receptors
MTNR1B	4544	melatonin receptor 1B	MEL-1B-R|MT2	11	Cytokine_Receptors
NGFR	4804	"nerve growth factor receptor (TNFR superfamily, member 16)"	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	17	Cytokine_Receptors
NMBR	4829	neuromedin B receptor	-	6	Cytokine_Receptors
NPR1	4881	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)	ANPRA|ANPa|GUC2A|GUCY2A|NPRA	1	Cytokine_Receptors
NPR3	4883	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C)	ANPRC|GUCY2B|NPRC	5	Cytokine_Receptors
NR0B1	190	"nuclear receptor subfamily 0, group B, member 1"	AHC|AHCH|AHX|DAX-1|DAX1|DSS|GTD|HHG|NROB1	X	Cytokine_Receptors
NR0B2	8431	"nuclear receptor subfamily 0, group B, member 2"	FLJ17090|SHP|SHP1	1	Cytokine_Receptors
NR1D1	9572	"nuclear receptor subfamily 1, group D, member 1"	EAR1|THRA1|THRAL|ear-1|hRev	17	Cytokine_Receptors
NR1D2	9975	"nuclear receptor subfamily 1, group D, member 2"	BD73|EAR-1R|RVR	3	Cytokine_Receptors
NR1H2	7376	"nuclear receptor subfamily 1, group H, member 2"	LXR-b|LXRB|NER|NER-I|RIP15|UNR	19	Cytokine_Receptors
NR1H3	10062	"nuclear receptor subfamily 1, group H, member 3"	LXR-a|LXRA|RLD-1	11	Cytokine_Receptors
NR1H4	9971	"nuclear receptor subfamily 1, group H, member 4"	BAR|FXR|HRR-1|HRR1|MGC163445|RIP14	12	Cytokine_Receptors
NR1I2	8856	"nuclear receptor subfamily 1, group I, member 2"	BXR|ONR1|PAR|PAR1|PAR2|PARq|PRR|PXR|SAR|SXR	3	Cytokine_Receptors
NR1I3	9970	"nuclear receptor subfamily 1, group I, member 3"	CAR|CAR1|MB67|MGC150433|MGC97144|MGC97209	1	Cytokine_Receptors
NR2C1	7181	"nuclear receptor subfamily 2, group C, member 1"	TR2	12	Cytokine_Receptors
NR2C2	7182	"nuclear receptor subfamily 2, group C, member 2"	TAK1|TR2R1|TR4|hTAK1	3	Cytokine_Receptors
NR2E1	7101	"nuclear receptor subfamily 2, group E, member 1"	TLL|TLX|XTLL	6	Cytokine_Receptors
NR2E3	10002	"nuclear receptor subfamily 2, group E, member 3"	ESCS|MGC49976|PNR|RNR|RP37|rd7	15	Cytokine_Receptors
NR2F1	7025	"nuclear receptor subfamily 2, group F, member 1"	COUP-TFI|EAR-3|EAR3|ERBAL3|NR2F2|SVP44|TCFCOUP1|TFCOUP1	5	Cytokine_Receptors
NR2F2	7026	"nuclear receptor subfamily 2, group F, member 2"	ARP1|COUP-TFII|COUPTFB|MGC117452|SVP40|TFCOUP2	15	Cytokine_Receptors
NR2F6	2063	"nuclear receptor subfamily 2, group F, member 6"	EAR-2|EAR2|ERBAL2	19	Cytokine_Receptors
NR3C1	2908	"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"	GCCR|GCR|GR|GRL	5	Cytokine_Receptors
NR3C2	4306	"nuclear receptor subfamily 3, group C, member 2"	MCR|MGC133092|MLR|MR	4	Cytokine_Receptors
NR4A1	3164	"nuclear receptor subfamily 4, group A, member 1"	GFRP1|HMR|MGC9485|N10|NAK-1|NGFIB|NP10|NUR77|TR3	12	Cytokine_Receptors
NR4A2	4929	"nuclear receptor subfamily 4, group A, member 2"	HZF-3|NOT|NURR1|RNR1|TINUR	2	Cytokine_Receptors
NR4A3	8013	"nuclear receptor subfamily 4, group A, member 3"	CHN|CSMF|MINOR|NOR1|TEC	9	Cytokine_Receptors
NR5A1	2516	"nuclear receptor subfamily 5, group A, member 1"	AD4BP|ELP|FTZ1|FTZF1|SF-1|SF1	9	Cytokine_Receptors
NR5A2	2494	"nuclear receptor subfamily 5, group A, member 2"	B1F|B1F2|CPF|FTF|FTZ-F1|FTZ-F1beta|LRH-1|hB1F|hB1F-2	1	Cytokine_Receptors
NR6A1	2649	"nuclear receptor subfamily 6, group A, member 1"	GCNF|GCNF1|NR61|RTR	9	Cytokine_Receptors
NRP1	8829	neuropilin 1	BDCA4|CD304|DKFZp686A03134|DKFZp781F1414|NP1|NRP|VEGF165R	10	Cytokine_Receptors
NRP2	8828	neuropilin 2	MGC126574|NP2|NPN2|PRO2714|VEGF165R2	2	Cytokine_Receptors
OGFR	11054	opioid growth factor receptor	-	20	Cytokine_Receptors
OPRD1	4985	"opioid receptor, delta 1"	OPRD	1	Cytokine_Receptors
OPRK1	4986	"opioid receptor, kappa 1"	KOR|OPRK	8	Cytokine_Receptors
OPRL1	4987	opiate receptor-like 1	KOR-3|MGC34578|NOCIR|OOR|ORL1	20	Cytokine_Receptors
OPRM1	4988	"opioid receptor, mu 1"	KIAA0403|LMOR|MOR|MOR1|OPRM	6	Cytokine_Receptors
OSMR	9180	oncostatin M receptor	MGC150626|MGC150627|MGC75127|OSMRB	5	Cytokine_Receptors
OXTR	5021	oxytocin receptor	OT-R	3	Cytokine_Receptors
PGR	5241	progesterone receptor	NR3C3|PR	11	Cytokine_Receptors
PGRMC2	10424	progesterone receptor membrane component 2	DG6|PMBP	4	Cytokine_Receptors
PLAUR	5329	"plasminogen activator, urokinase receptor"	CD87|UPAR|URKR	19	Cytokine_Receptors
PLXNA1	5361	plexin A1	NOV|NOVP|PLEXIN-A1|PLXN1	3	Cytokine_Receptors
PLXNA2	5362	plexin A2	FLJ11751|FLJ30634|KIAA0463|OCT|PLXN2	1	Cytokine_Receptors
PLXNA3	55558	plexin A3	6.3|HSSEXGENE|PLEXIN-A3|PLXN3|PLXN4|SEX|XAP-6	X	Cytokine_Receptors
PLXNA4	91584	plexin A4	DKFZp434G0625|DKFZp566O0546|FAYV2820|FLJ35026|FLJ38287|KIAA1550|PLEXA4|PLXNA4A|PLXNA4B|PRO34003	7	Cytokine_Receptors
PLXNB1	5364	plexin B1	KIAA0407|MGC149167|PLEXIN-B1|PLXN5|SEP	3	Cytokine_Receptors
PLXNB2	23654	plexin B2	KIAA0315|MM1|Nbla00445|PLEXB2|dJ402G11.3	22	Cytokine_Receptors
PLXNB3	5365	plexin B3	FLJ76953|PLEXB3|PLEXR|PLXN6	X	Cytokine_Receptors
PLXNC1	10154	plexin C1	CD232|PLXN-C1|VESPR	12	Cytokine_Receptors
PLXND1	23129	plexin D1	KIAA0620|MGC75353|PLEXD1	3	Cytokine_Receptors
PPARA	5465	peroxisome proliferator-activated receptor alpha	MGC2237|MGC2452|NR1C1|PPAR|hPPAR	22	Cytokine_Receptors
PPARD	5467	peroxisome proliferator-activated receptor delta	FAAR|MGC3931|NR1C2|NUC1|NUCI|NUCII|PPAR-beta|PPARB	6	Cytokine_Receptors
PPARG	5468	peroxisome proliferator-activated receptor gamma	CIMT1|NR1C3|PPARG1|PPARG2|PPARgamma	3	Cytokine_Receptors
PRLHR	2834	prolactin releasing hormone receptor	GPR10|GR3|MGC126539|MGC126541|PrRPR	10	Cytokine_Receptors
PRLR	5618	prolactin receptor	hPRLrI	5	Cytokine_Receptors
PTAFR	5724	platelet-activating factor receptor	PAFR	1	Cytokine_Receptors
PTGDR	5729	prostaglandin D2 receptor (DP)	AS1|ASRT1|DP|DP1|MGC49004	14	Cytokine_Receptors
PTGDS	5730	prostaglandin D2 synthase 21kDa (brain)	LPGDS|PDS|PGD2|PGDS|PGDS2	9	Cytokine_Receptors
PTGER1	5731	"prostaglandin E receptor 1 (subtype EP1), 42kDa"	EP1	19	Cytokine_Receptors
PTGER2	5732	"prostaglandin E receptor 2 (subtype EP2), 53kDa"	EP2	14	Cytokine_Receptors
PTGER3	5733	prostaglandin E receptor 3 (subtype EP3)	EP3|EP3-I|EP3-II|EP3-III|EP3-IV|EP3e|MGC141828|MGC141829|MGC27302	1	Cytokine_Receptors
PTGER4	5734	prostaglandin E receptor 4 (subtype EP4)	EP4|EP4R|MGC126583	5	Cytokine_Receptors
PTGFR	5737	prostaglandin F receptor (FP)	FP|MGC120498|MGC46203	1	Cytokine_Receptors
PTH1R	5745	parathyroid hormone 1 receptor	MGC138426|MGC138452|PFE|PTHR|PTHR1	3	Cytokine_Receptors
PTH2R	5746	parathyroid hormone 2 receptor	PTHR2	2	Cytokine_Receptors
RARA	5914	"retinoic acid receptor, alpha"	NR1B1|RAR	17	Cytokine_Receptors
RARB	5915	"retinoic acid receptor, beta"	HAP|NR1B2|RRB2	3	Cytokine_Receptors
RARG	5916	"retinoic acid receptor, gamma"	NR1B3|RARC	12	Cytokine_Receptors
ROBO1	6091	"roundabout, axon guidance receptor, homolog 1 (Drosophila)"	DUTT1|FLJ21882|MGC131599|MGC133277|SAX3	3	Cytokine_Receptors
ROBO2	6092	"roundabout, axon guidance receptor, homolog 2 (Drosophila)"	KIAA1568|SAX3	3	Cytokine_Receptors
ROBO3	64221	"roundabout, axon guidance receptor, homolog 3 (Drosophila)"	FLJ21044|HGPPS|HGPS|RBIG1|RIG1	11	Cytokine_Receptors
RORA	6095	RAR-related orphan receptor A	DKFZp686M2414|MGC119326|MGC119329|NR1F1|ROR1|ROR2|ROR3|RZR-ALPHA|RZRA	15	Cytokine_Receptors
RORB	6096	RAR-related orphan receptor B	NR1F2|ROR-BETA|RZR-BETA|RZRB|bA133M9.1	9	Cytokine_Receptors
RORC	6097	RAR-related orphan receptor C	MGC129539|NR1F3|RORG|RZR-GAMMA|RZRG|TOR	1	Cytokine_Receptors
RXFP1	59350	relaxin/insulin-like family peptide receptor 1	LGR7|LGR7.1|LGR7.10|LGR7.2|MGC138347|MGC142177|RXFPR1	4	Cytokine_Receptors
RXFP2	122042	relaxin/insulin-like family peptide receptor 2	GPR106|GREAT|INSL3R|LGR8|LGR8.1|RXFPR2	13	Cytokine_Receptors
